2014-03-09 22:26:37,259 [10] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-03-09 22:27:31,324 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsPropertyTypeGroup
2014-03-09 22:27:31,327 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsPropertyTypeGroup
2014-03-09 22:27:31,327 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyTypeGroup] ADD CONSTRAINT [FK_cmsPropertyTypeGroup_cmsPropertyTypeGroup_id] FOREIGN KEY ([parentGroupId]) REFERENCES [cmsPropertyTypeGroup] ([id])
2014-03-09 22:27:31,328 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyTypeGroup] ADD CONSTRAINT [FK_cmsPropertyTypeGroup_cmsContentType_nodeId] FOREIGN KEY ([contenttypeNodeId]) REFERENCES [cmsContentType] ([nodeId])
2014-03-09 22:27:31,335 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsPropertyTypeGroup' was created
2014-03-09 22:27:31,389 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsPropertyType] ([id] INTEGER NOT NULL IDENTITY(50,1),
[dataTypeId] INTEGER NOT NULL,
[contentTypeId] INTEGER NOT NULL,
[propertyTypeGroupId] INTEGER NULL,
[Alias] NVARCHAR(255) NOT NULL,
[Name] NVARCHAR(255) NULL,
[helpText] NVARCHAR(1000) NULL,
[sortOrder] INTEGER NOT NULL CONSTRAINT [DF_cmsPropertyType_sortOrder] DEFAULT ('0'),
[mandatory] BIT NOT NULL CONSTRAINT [DF_cmsPropertyType_mandatory] DEFAULT ('0'),
[validationRegExp] NVARCHAR(255) NULL,
[Description] NVARCHAR(2000) NULL)
2014-03-09 22:27:31,389 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsPropertyType] ADD CONSTRAINT [PK_cmsPropertyType] PRIMARY KEY ([id])
2014-03-09 22:27:31,389 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsPropertyType
2014-03-09 22:27:31,397 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsPropertyType
2014-03-09 22:27:31,397 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyType] ADD CONSTRAINT [FK_cmsPropertyType_cmsDataType_nodeId] FOREIGN KEY ([dataTypeId]) REFERENCES [cmsDataType] ([nodeId])
2014-03-09 22:27:31,398 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyType] ADD CONSTRAINT [FK_cmsPropertyType_cmsContentType_nodeId] FOREIGN KEY ([contentTypeId]) REFERENCES [cmsContentType] ([nodeId])
2014-03-09 22:27:31,399 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyType] ADD CONSTRAINT [FK_cmsPropertyType_cmsPropertyTypeGroup_id] FOREIGN KEY ([propertyTypeGroupId]) REFERENCES [cmsPropertyTypeGroup] ([id])
2014-03-09 22:27:31,408 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsPropertyType' was created
2014-03-09 22:27:31,460 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsPropertyData] ([id] INTEGER NOT NULL IDENTITY(1,1),
[contentNodeId] INTEGER NOT NULL,
[versionId] UniqueIdentifier NULL,
[propertytypeid] INTEGER NOT NULL,
[dataInt] INTEGER NULL,
[dataDate] DATETIME NULL,
[dataNvarchar] NVARCHAR(500) NULL,
[dataNtext] NTEXT NULL)
2014-03-09 22:27:31,460 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsPropertyData] ADD CONSTRAINT [PK_cmsPropertyData] PRIMARY KEY ([id])
2014-03-09 22:27:31,461 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsPropertyData
2014-03-09 22:27:31,461 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsPropertyData
2014-03-09 22:27:31,461 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyData] ADD CONSTRAINT [FK_cmsPropertyData_umbracoNode_id] FOREIGN KEY ([contentNodeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:31,462 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsPropertyData] ADD CONSTRAINT [FK_cmsPropertyData_cmsPropertyType_id] FOREIGN KEY ([propertytypeid]) REFERENCES [cmsPropertyType] ([id])
2014-03-09 22:27:31,462 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsPropertyData] ON [cmsPropertyData] ([id])
2014-03-09 22:27:31,463 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsPropertyData_1] ON [cmsPropertyData] ([contentNodeId])
2014-03-09 22:27:31,463 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsPropertyData_2] ON [cmsPropertyData] ([versionId])
2014-03-09 22:27:31,464 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsPropertyData_3] ON [cmsPropertyData] ([propertytypeid])
2014-03-09 22:27:31,474 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsPropertyData' was created
2014-03-09 22:27:31,525 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoRelationType] ([id] INTEGER NOT NULL IDENTITY(2,1),
[dual] BIT NOT NULL,
[parentObjectType] UniqueIdentifier NOT NULL,
[childObjectType] UniqueIdentifier NOT NULL,
[name] NVARCHAR(255) NOT NULL,
[alias] NVARCHAR(100) NULL)
2014-03-09 22:27:31,525 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [umbracoRelationType] ADD CONSTRAINT [PK_umbracoRelationType] PRIMARY KEY ([id])
2014-03-09 22:27:31,525 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoRelationType
2014-03-09 22:27:31,527 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoRelationType
2014-03-09 22:27:31,534 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'umbracoRelationType' was created
2014-03-09 22:27:31,592 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoRelation] ([id] INTEGER NOT NULL IDENTITY(1,1),
[parentId] INTEGER NOT NULL,
[childId] INTEGER NOT NULL,
[relType] INTEGER NOT NULL,
[datetime] DATETIME NOT NULL CONSTRAINT [DF_umbracoRelation_datetime] DEFAULT (getdate()),
[comment] NVARCHAR(1000) NOT NULL)
2014-03-09 22:27:31,592 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [umbracoRelation] ADD CONSTRAINT [PK_umbracoRelation] PRIMARY KEY ([id])
2014-03-09 22:27:31,592 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoRelation
2014-03-09 22:27:31,592 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoRelation
2014-03-09 22:27:31,593 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [umbracoRelation] ADD CONSTRAINT [FK_umbracoRelation_umbracoNode] FOREIGN KEY ([parentId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:31,594 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [umbracoRelation] ADD CONSTRAINT [FK_umbracoRelation_umbracoNode1] FOREIGN KEY ([childId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:31,594 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [umbracoRelation] ADD CONSTRAINT [FK_umbracoRelation_umbracoRelationType_id] FOREIGN KEY ([relType]) REFERENCES [umbracoRelationType] ([id])
2014-03-09 22:27:31,603 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'umbracoRelation' was created
2014-03-09 22:27:31,656 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsStylesheet] ([nodeId] INTEGER NOT NULL,
[filename] NVARCHAR(100) NOT NULL,
[content] NTEXT NULL)
2014-03-09 22:27:31,656 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsStylesheet] ADD CONSTRAINT [PK_cmsStylesheet] PRIMARY KEY ([nodeId])
2014-03-09 22:27:31,656 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsStylesheet
2014-03-09 22:27:31,656 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsStylesheet
2014-03-09 22:27:31,657 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsStylesheet] ADD CONSTRAINT [FK_cmsStylesheet_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:31,666 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsStylesheet' was created
2014-03-09 22:27:31,723 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsStylesheetProperty] ([nodeId] INTEGER NOT NULL,
[stylesheetPropertyEditor] BIT NULL,
[stylesheetPropertyAlias] NVARCHAR(50) NULL,
[stylesheetPropertyValue] NVARCHAR(400) NULL)
2014-03-09 22:27:31,723 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsStylesheetProperty] ADD CONSTRAINT [PK_cmsStylesheetProperty] PRIMARY KEY ([nodeId])
2014-03-09 22:27:31,723 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsStylesheetProperty
2014-03-09 22:27:31,723 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsStylesheetProperty
2014-03-09 22:27:31,732 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsStylesheetProperty' was created
2014-03-09 22:27:31,790 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsTags] ([id] INTEGER NOT NULL IDENTITY(1,1),
[tag] NVARCHAR(200) NULL,
[ParentId] INTEGER NULL,
[group] NVARCHAR(100) NULL)
2014-03-09 22:27:31,791 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsTags] ADD CONSTRAINT [PK_cmsTags] PRIMARY KEY ([id])
2014-03-09 22:27:31,791 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsTags
2014-03-09 22:27:31,791 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsTags
2014-03-09 22:27:31,792 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsTags] ADD CONSTRAINT [FK_cmsTags_cmsTags] FOREIGN KEY ([ParentId]) REFERENCES [cmsTags] ([id])
2014-03-09 22:27:31,793 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsTags] ON [cmsTags] ([tag],[group])
2014-03-09 22:27:31,800 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsTags' was created
2014-03-09 22:27:31,859 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsTagRelationship] ([nodeId] INTEGER NOT NULL,
[tagId] INTEGER NOT NULL,
[propertyTypeId] INTEGER NOT NULL)
2014-03-09 22:27:31,859 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsTagRelationship] ADD CONSTRAINT [PK_cmsTagRelationship] PRIMARY KEY ([nodeId], [propertyTypeId], [tagId])
2014-03-09 22:27:31,859 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsTagRelationship
2014-03-09 22:27:31,859 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsTagRelationship
2014-03-09 22:27:31,860 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsTagRelationship] ADD CONSTRAINT [FK_cmsTagRelationship_cmsContent] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2014-03-09 22:27:31,860 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsTagRelationship] ADD CONSTRAINT [FK_cmsTagRelationship_cmsTags_id] FOREIGN KEY ([tagId]) REFERENCES [cmsTags] ([id])
2014-03-09 22:27:31,861 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsTagRelationship] ADD CONSTRAINT [FK_cmsTagRelationship_cmsPropertyType] FOREIGN KEY ([propertyTypeId]) REFERENCES [cmsPropertyType] ([id])
2014-03-09 22:27:31,869 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsTagRelationship' was created
2014-03-09 22:27:31,929 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoUserLogins] ([contextID] UniqueIdentifier NOT NULL,
[userID] INTEGER NOT NULL,
[timeout] BIGINT NOT NULL)
2014-03-09 22:27:31,929 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoUserLogins
2014-03-09 22:27:31,929 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoUserLogins
2014-03-09 22:27:31,929 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [umbracoUserLogins_Index] ON [umbracoUserLogins] ([contextID])
2014-03-09 22:27:31,938 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'umbracoUserLogins' was created
2014-03-09 22:27:32,000 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoUserType] ([id] INTEGER NOT NULL IDENTITY(5,1),
[userTypeAlias] NVARCHAR(50) NULL,
[userTypeName] NVARCHAR(255) NOT NULL,
[userTypeDefaultPermissions] NVARCHAR(50) NULL)
2014-03-09 22:27:32,000 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [umbracoUserType] ADD CONSTRAINT [PK_umbracoUserType] PRIMARY KEY ([id])
2014-03-09 22:27:32,000 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoUserType
2014-03-09 22:27:32,002 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoUserType
2014-03-09 22:27:32,010 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'umbracoUserType' was created
2014-03-09 22:27:32,077 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoUser] ([id] INTEGER NOT NULL IDENTITY(1,1),
[userDisabled] BIT NOT NULL CONSTRAINT [DF_umbracoUser_userDisabled] DEFAULT ('0'),
[userNoConsole] BIT NOT NULL CONSTRAINT [DF_umbracoUser_userNoConsole] DEFAULT ('0'),
[userType] INTEGER NOT NULL,
[startStructureID] INTEGER NOT NULL,
[startMediaID] INTEGER NULL,
[userName] NVARCHAR(255) NOT NULL,
[userLogin] NVARCHAR(125) NOT NULL,
[userPassword] NVARCHAR(500) NOT NULL,
[userEmail] NVARCHAR(255) NOT NULL,
[userLanguage] NVARCHAR(10) NULL)
2014-03-09 22:27:32,078 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [umbracoUser] ADD CONSTRAINT [PK_user] PRIMARY KEY ([id])
2014-03-09 22:27:32,078 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoUser
2014-03-09 22:27:32,080 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoUser
2014-03-09 22:27:32,081 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser] ADD CONSTRAINT [FK_umbracoUser_umbracoUserType_id] FOREIGN KEY ([userType]) REFERENCES [umbracoUserType] ([id])
2014-03-09 22:27:32,081 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoUser_userLogin] ON [umbracoUser] ([userLogin])
2014-03-09 22:27:32,090 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'umbracoUser' was created
2014-03-09 22:27:32,141 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsTaskType] ([id] INTEGER NOT NULL IDENTITY(1,1),
[alias] NVARCHAR(255) NOT NULL)
2014-03-09 22:27:32,141 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsTaskType] ADD CONSTRAINT [PK_cmsTaskType] PRIMARY KEY ([id])
2014-03-09 22:27:32,141 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsTaskType
2014-03-09 22:27:32,142 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsTaskType
2014-03-09 22:27:32,143 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsTaskType_alias] ON [cmsTaskType] ([alias])
2014-03-09 22:27:32,150 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsTaskType' was created
2014-03-09 22:27:32,208 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsTask] ([closed] BIT NOT NULL CONSTRAINT [DF_cmsTask_closed] DEFAULT ('0'),
[id] INTEGER NOT NULL IDENTITY(1,1),
[taskTypeId] INTEGER NOT NULL,
[nodeId] INTEGER NOT NULL,
[parentUserId] INTEGER NOT NULL,
[userId] INTEGER NOT NULL,
[DateTime] DATETIME NOT NULL CONSTRAINT [DF_cmsTask_DateTime] DEFAULT (getdate()),
[Comment] NVARCHAR(500) NULL)
2014-03-09 22:27:32,209 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [PK_cmsTask] PRIMARY KEY ([id])
2014-03-09 22:27:32,209 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsTask
2014-03-09 22:27:32,209 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsTask
2014-03-09 22:27:32,209 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_cmsTaskType_id] FOREIGN KEY ([taskTypeId]) REFERENCES [cmsTaskType] ([id])
2014-03-09 22:27:32,210 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:32,211 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_umbracoUser] FOREIGN KEY ([parentUserId]) REFERENCES [umbracoUser] ([id])
2014-03-09 22:27:32,211 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsTask] ADD CONSTRAINT [FK_cmsTask_umbracoUser1] FOREIGN KEY ([userId]) REFERENCES [umbracoUser] ([id])
2014-03-09 22:27:32,221 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsTask' was created
2014-03-09 22:27:32,276 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsContentType2ContentType] ([parentContentTypeId] INTEGER NOT NULL,
[childContentTypeId] INTEGER NOT NULL)
2014-03-09 22:27:32,276 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsContentType2ContentType] ADD CONSTRAINT [PK_cmsContentType2ContentType] PRIMARY KEY ([parentContentTypeId], [childContentTypeId])
2014-03-09 22:27:32,276 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsContentType2ContentType
2014-03-09 22:27:32,276 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsContentType2ContentType
2014-03-09 22:27:32,277 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType2ContentType] ADD CONSTRAINT [FK_cmsContentType2ContentType_umbracoNode_parent] FOREIGN KEY ([parentContentTypeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:32,278 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType2ContentType] ADD CONSTRAINT [FK_cmsContentType2ContentType_umbracoNode_child] FOREIGN KEY ([childContentTypeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:32,284 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsContentType2ContentType' was created
2014-03-09 22:27:32,340 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsContentTypeAllowedContentType] ([Id] INTEGER NOT NULL,
[AllowedId] INTEGER NOT NULL,
[SortOrder] INTEGER NOT NULL CONSTRAINT df_cmsContentTypeAllowedContentType_sortOrder DEFAULT ('0'))
2014-03-09 22:27:32,340 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsContentTypeAllowedContentType] ADD CONSTRAINT [PK_cmsContentTypeAllowedContentType] PRIMARY KEY ([Id], [AllowedId])
2014-03-09 22:27:32,340 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsContentTypeAllowedContentType
2014-03-09 22:27:32,342 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsContentTypeAllowedContentType
2014-03-09 22:27:32,344 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentTypeAllowedContentType] ADD CONSTRAINT [FK_cmsContentTypeAllowedContentType_cmsContentType] FOREIGN KEY ([Id]) REFERENCES [cmsContentType] ([nodeId])
2014-03-09 22:27:32,345 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentTypeAllowedContentType] ADD CONSTRAINT [FK_cmsContentTypeAllowedContentType_cmsContentType1] FOREIGN KEY ([AllowedId]) REFERENCES [cmsContentType] ([nodeId])
2014-03-09 22:27:32,352 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsContentTypeAllowedContentType' was created
2014-03-09 22:27:32,407 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoUser2app] ([user] INTEGER NOT NULL,
[app] NVARCHAR(50) NOT NULL)
2014-03-09 22:27:32,407 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [umbracoUser2app] ADD CONSTRAINT [PK_user2app] PRIMARY KEY ([user], [app])
2014-03-09 22:27:32,407 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoUser2app
2014-03-09 22:27:32,409 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoUser2app
2014-03-09 22:27:32,410 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2app] ADD CONSTRAINT [FK_umbracoUser2app_umbracoUser_id] FOREIGN KEY ([user]) REFERENCES [umbracoUser] ([id])
2014-03-09 22:27:32,417 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'umbracoUser2app' was created
2014-03-09 22:27:32,468 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoUser2NodeNotify] ([userId] INTEGER NOT NULL,
[nodeId] INTEGER NOT NULL,
[action] NCHAR(1) NOT NULL)
2014-03-09 22:27:32,468 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [umbracoUser2NodeNotify] ADD CONSTRAINT [PK_umbracoUser2NodeNotify] PRIMARY KEY ([userId], [nodeId], [action])
2014-03-09 22:27:32,468 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoUser2NodeNotify
2014-03-09 22:27:32,468 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoUser2NodeNotify
2014-03-09 22:27:32,469 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [umbracoUser2NodeNotify] ADD CONSTRAINT [FK_umbracoUser2NodeNotify_umbracoUser_id] FOREIGN KEY ([userId]) REFERENCES [umbracoUser] ([id])
2014-03-09 22:27:32,470 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
